TIME,BUS1,BUS2,BUS3,BUS4,BUS5,BUS6,BUS7,BUS8,BUS9
1.98,1.05,1.05,1.05,1.02,0.977,0.995,1.032,1.012,1.042
1.99,1.05,1.05,1.05,1.02,0.977,0.995,1.032,1.012,1.042
2,1.05,1.05,1.05,1.02,0.977,0.995,1.032,1.012,1.042
2.01,1.05,1.05,1.05,1.02,0.977,0.995,1.032,1.012,1.042
2.02,1.05,1.05,1.05,1.02,0.977,0.995,1.032,1.012,1.042
2.03,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.04,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.05,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.06,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.07,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.08,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.09,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.1,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.11,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.12,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.13,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.14,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.15,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.16,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.17,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.18,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.19,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.2,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.21,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.22,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.23,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.24,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.25,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.26,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.27,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.28,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.29,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.3,1.05,1.05,1.05,1.02,0.977,0.995,1.031,1.012,1.042
2.31,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.012,1.042
2.32,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.012,1.042
2.33,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.012,1.042
2.34,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.012,1.042
2.35,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.012,1.042
2.36,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.012,1.042
2.37,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.012,1.042
2.38,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.012,1.042
2.39,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.012,1.042
2.4,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.012,1.042
2.41,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.012,1.042
2.42,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.012,1.042
2.43,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.44,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.45,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.46,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.47,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.48,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.49,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.5,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.51,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.52,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.53,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.54,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.55,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.56,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.57,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.58,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.59,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.6,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.61,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.62,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.63,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.64,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.65,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.66,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.67,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.68,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.69,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.7,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.71,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.72,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.73,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.74,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.75,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.76,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.77,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.78,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.79,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
2.8,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
