TIME,BUS1,BUS2,BUS3,BUS4,BUS5,BUS6,BUS7,BUS8,BUS9
3.855,1.05,1.05,1.05,0.988,0.914,0.959,1.033,1.006,1.032
3.86,1.05,1.05,1.05,0.988,0.914,0.959,1.033,1.006,1.032
3.865,1.05,1.05,1.05,0.988,0.914,0.959,1.033,1.006,1.032
3.87,1.05,1.05,1.05,0.988,0.914,0.959,1.033,1.006,1.032
3.875,1.05,1.05,1.05,0.988,0.914,0.959,1.033,1.006,1.032
3.88,1.05,1.05,1.05,0.988,0.914,0.959,1.033,1.006,1.032
3.885,1.05,1.05,1.05,0.988,0.914,0.959,1.033,1.006,1.032
3.89,1.05,1.05,1.05,0.988,0.914,0.959,1.033,1.006,1.032
3.895,1.05,1.05,1.05,0.988,0.914,0.959,1.033,1.006,1.032
3.9,1.05,1.05,1.05,0.988,0.914,0.959,1.033,1.006,1.032
3.905,1.05,1.05,1.05,0.988,0.914,0.959,1.033,1.006,1.032
3.91,1.05,1.05,1.05,0.988,0.914,0.959,1.033,1.006,1.031
3.915,1.05,1.05,1.05,0.988,0.914,0.959,1.033,1.006,1.031
3.92,1.05,1.05,1.05,0.988,0.914,0.959,1.033,1.006,1.031
3.925,1.05,1.05,1.05,0.988,0.914,0.958,1.033,1.006,1.031
3.93,1.05,1.05,1.05,0.988,0.914,0.958,1.033,1.006,1.031
3.935,1.05,1.05,1.05,0.988,0.914,0.958,1.033,1.006,1.031
3.94,1.049,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
3.945,1.049,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
3.95,1.049,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
3.955,1.049,1.05,1.05,0.988,0.913,0.958,1.032,1.006,1.031
3.96,1.049,1.05,1.05,0.988,0.913,0.958,1.032,1.006,1.031
3.965,1.049,1.05,1.05,0.988,0.913,0.958,1.032,1.006,1.031
3.97,1.049,1.05,1.05,0.987,0.913,0.958,1.032,1.006,1.031
3.975,1.049,1.05,1.05,0.987,0.913,0.958,1.032,1.006,1.031
3.98,1.049,1.05,1.05,0.987,0.913,0.958,1.032,1.006,1.031
3.985,1.049,1.05,1.05,0.987,0.913,0.958,1.032,1.006,1.031
3.99,1.049,1.05,1.05,0.987,0.913,0.958,1.032,1.005,1.031
3.995,1.049,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4,1.049,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.005,1.049,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.01,1.049,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.015,1.049,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.02,1.049,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.025,1.049,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.03,1.049,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.035,1.049,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.03
4.04,1.049,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.03
4.045,1.049,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.03
4.05,1.049,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.03
4.055,1.049,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.03
4.06,1.049,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.03
4.065,1.049,1.05,1.049,0.987,0.913,0.956,1.032,1.005,1.03
4.07,1.049,1.05,1.049,0.987,0.912,0.956,1.032,1.005,1.03
4.075,1.049,1.05,1.049,0.987,0.912,0.956,1.032,1.005,1.03
4.08,1.049,1.05,1.049,0.987,0.912,0.956,1.032,1.005,1.03
4.085,1.049,1.05,1.049,0.987,0.912,0.956,1.032,1.005,1.03
4.09,1.049,1.05,1.049,0.987,0.912,0.956,1.032,1.005,1.03
4.095,1.049,1.05,1.049,0.986,0.912,0.956,1.032,1.005,1.03
4.1,1.049,1.05,1.049,0.986,0.912,0.956,1.032,1.005,1.03
4.105,1.049,1.05,1.049,0.986,0.912,0.956,1.032,1.005,1.03
4.11,1.049,1.05,1.049,0.986,0.912,0.956,1.032,1.005,1.03
4.115,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.12,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.125,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.13,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.135,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.14,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.145,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.15,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.155,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.16,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.165,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.17,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.175,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.18,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.185,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.19,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.195,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.2,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.205,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.21,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.215,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.22,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.225,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.23,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.235,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.24,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.245,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.25,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.255,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.26,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.265,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.27,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.275,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.28,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.285,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.29,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.295,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.3,1.049,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
4.305,1.05,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
4.31,1.05,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
4.315,1.05,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
4.32,1.05,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
4.325,1.05,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
4.33,1.05,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
4.335,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
4.34,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
4.345,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
4.35,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
4.355,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.031
4.36,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.031
4.365,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.031
4.37,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.031
4.375,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.031
4.38,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.031
4.385,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.031
4.39,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.031
4.395,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.4,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.405,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.41,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.415,1.05,1.05,1.05,0.987,0.913,0.957,1.033,1.005,1.031
4.42,1.05,1.05,1.05,0.987,0.913,0.957,1.033,1.005,1.031
4.425,1.05,1.05,1.05,0.987,0.913,0.957,1.033,1.005,1.031
4.43,1.05,1.05,1.05,0.987,0.913,0.957,1.033,1.005,1.031
4.435,1.05,1.05,1.05,0.987,0.913,0.957,1.033,1.006,1.031
4.44,1.05,1.05,1.05,0.987,0.913,0.957,1.033,1.006,1.031
4.445,1.05,1.05,1.05,0.987,0.913,0.957,1.033,1.006,1.031
4.45,1.05,1.05,1.05,0.987,0.913,0.957,1.033,1.006,1.031
4.455,1.05,1.05,1.05,0.987,0.913,0.957,1.033,1.006,1.031
4.46,1.05,1.05,1.05,0.987,0.913,0.957,1.033,1.006,1.031
4.465,1.05,1.05,1.05,0.987,0.913,0.957,1.033,1.006,1.031
4.47,1.05,1.05,1.05,0.987,0.913,0.957,1.033,1.006,1.031
4.475,1.05,1.05,1.05,0.987,0.913,0.957,1.033,1.006,1.031
4.48,1.05,1.05,1.05,0.987,0.913,0.957,1.033,1.006,1.031
4.485,1.05,1.05,1.05,0.987,0.913,0.957,1.033,1.006,1.031
4.49,1.05,1.05,1.05,0.987,0.913,0.957,1.033,1.006,1.031
4.495,1.05,1.05,1.05,0.987,0.913,0.957,1.033,1.006,1.031
4.5,1.05,1.05,1.05,0.987,0.913,0.957,1.033,1.006,1.031
4.505,1.05,1.05,1.05,0.988,0.913,0.957,1.033,1.006,1.031
4.51,1.05,1.05,1.05,0.988,0.913,0.957,1.033,1.006,1.031
4.515,1.05,1.05,1.05,0.988,0.913,0.957,1.033,1.006,1.031
4.52,1.05,1.05,1.05,0.988,0.913,0.957,1.033,1.006,1.031
4.525,1.05,1.05,1.05,0.988,0.913,0.957,1.033,1.006,1.031
4.53,1.05,1.05,1.05,0.988,0.913,0.957,1.033,1.006,1.031
4.535,1.05,1.05,1.05,0.988,0.913,0.957,1.033,1.006,1.031
4.54,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.545,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.55,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.555,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.56,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.565,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.57,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.575,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.58,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.585,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.59,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.595,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.6,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.605,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.61,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.615,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.62,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.625,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.63,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.635,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.64,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.645,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.65,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.655,1.05,1.05,1.05,0.988,0.913,0.958,1.033,1.006,1.031
4.66,1.05,1.05,1.05,0.988,0.913,0.957,1.033,1.006,1.031
4.665,1.05,1.05,1.05,0.988,0.913,0.957,1.033,1.006,1.031
4.67,1.05,1.05,1.05,0.988,0.913,0.957,1.033,1.006,1.031
4.675,1.05,1.05,1.05,0.987,0.913,0.957,1.033,1.006,1.031
4.68,1.05,1.05,1.05,0.987,0.913,0.957,1.033,1.006,1.031
4.685,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.006,1.031
4.69,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.006,1.031
4.695,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.006,1.031
4.7,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.006,1.031
4.705,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.006,1.031
4.71,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.006,1.031
4.715,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.72,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.725,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.73,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.735,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.74,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.745,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.75,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.755,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.76,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.765,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.77,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.775,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.78,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.785,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.79,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.795,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.8,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
4.805,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.03
4.81,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.03
4.815,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.03
4.82,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
4.825,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
4.83,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
4.835,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
4.84,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
4.845,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
4.85,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
4.855,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
4.86,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
4.865,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
4.87,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
4.875,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
4.88,1.05,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
4.885,1.049,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
4.89,1.049,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
4.895,1.049,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
4.9,1.049,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
4.905,1.049,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
4.91,1.049,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
4.915,1.049,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
4.92,1.049,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
4.925,1.049,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
4.93,1.049,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
4.935,1.049,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
4.94,1.049,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
4.945,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.95,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.955,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.96,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.965,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.97,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.975,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.98,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.985,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.99,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
4.995,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
5,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
5.005,1.049,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
5.01,1.05,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
5.015,1.05,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
5.02,1.05,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
5.025,1.05,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
5.03,1.05,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
5.035,1.05,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
5.04,1.05,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
5.045,1.05,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
5.05,1.05,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
5.055,1.05,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
5.06,1.05,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
5.065,1.05,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
5.07,1.05,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
5.075,1.05,1.05,1.05,0.986,0.912,0.956,1.032,1.005,1.03
5.08,1.05,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
5.085,1.05,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
5.09,1.05,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
5.095,1.05,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
5.1,1.05,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
5.105,1.05,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
5.11,1.05,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
5.115,1.05,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
5.12,1.05,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
5.125,1.05,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
5.13,1.05,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
5.135,1.05,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
5.14,1.05,1.05,1.05,0.987,0.912,0.956,1.032,1.005,1.03
5.145,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
5.15,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
5.155,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
5.16,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
5.165,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
5.17,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
5.175,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
5.18,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
5.185,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
5.19,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
5.195,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
5.2,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
5.205,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
5.21,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
5.215,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
5.22,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.03
5.225,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.031
5.23,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.031
5.235,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.031
5.24,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.031
5.245,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.031
5.25,1.05,1.05,1.05,0.987,0.913,0.956,1.032,1.005,1.031
5.255,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.26,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.265,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.27,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.275,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.28,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.285,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.29,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.295,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.3,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.305,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.31,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.315,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.32,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.325,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.33,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.335,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.34,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.345,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.35,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.355,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.36,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.365,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.37,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.375,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.38,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.385,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.39,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.395,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.4,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.405,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.41,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.415,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.42,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.425,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.43,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.435,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.44,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.445,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.45,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.455,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.46,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.465,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.47,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.475,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.48,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.485,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.49,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.495,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.5,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.505,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.51,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.515,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.52,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.525,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.53,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.535,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.54,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.545,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.55,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.555,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.56,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.565,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.57,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.575,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.58,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.585,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
5.59,1.05,1.05,1.05,0.987,0.913,0.957,1.032,1.005,1.031
